frame,video_time,scoreboard_present
18732,312.512,1
18744,312.712,1
18756,312.913,1
18768,313.113,1
18780,313.313,1
18792,313.513,1
18804,313.713,1
18816,313.914,1
18828,314.114,1
18840,314.314,1
18852,314.514,1
18864,314.714,1
18876,314.915,1
18888,315.115,1
18900,315.315,1
18912,315.515,1
18924,315.715,1
18936,315.916,1
18948,316.116,1
18960,316.316,1
18972,316.516,1
18984,316.716,1
18996,316.917,1
19008,317.117,1
19020,317.317,1
19032,317.517,1
19044,317.717,1
19056,317.918,1
19068,318.118,1
19080,318.318,1
19092,318.518,1
19104,318.718,1
19116,318.919,1
19128,319.119,1
19140,319.319,1
19152,319.519,1
19164,319.719,1
19176,319.92,1
19188,320.12,1
19200,320.32,1
19212,320.52,1
19224,320.72,1
19236,320.921,1
19248,321.121,1
19260,321.321,1
19272,321.521,1
19284,321.721,1
19296,321.922,1
19308,322.122,1
19320,322.322,1
19332,322.522,1
19344,322.722,1
19356,322.923,1
19368,323.123,1
19380,323.323,1
19392,323.523,1
19404,323.723,1
19416,323.924,1
19428,324.124,1
19440,324.324,1
19452,324.524,1
19464,324.724,1
19476,324.925,1
19488,325.125,1
19500,325.325,1
19512,325.525,1
19524,325.725,1
19536,325.926,1
19548,326.126,1
19560,326.326,1
19572,326.526,1
19584,326.726,1
19596,326.927,1
19608,327.127,1
19620,327.327,1
19632,327.527,1
19644,327.727,1
19656,327.928,1
19668,328.128,1
19680,328.328,1
19692,328.528,1
19704,328.728,1
19716,328.929,1
19728,329.129,1
19740,329.329,1
19752,329.529,1
19764,329.729,1
19776,329.93,1
19788,330.13,1
19800,330.33,1
19812,330.53,1
19824,330.73,1
19836,330.931,1
19848,331.131,1
19860,331.331,1
19872,331.531,1
19884,331.731,1
19896,331.932,1
19908,332.132,1
19920,332.332,1
19932,332.532,1
19944,332.732,1
19956,332.933,1
19968,333.133,1
19980,333.333,1
19992,333.533,1
20004,333.733,1
20016,333.934,1
20028,334.134,1
20040,334.334,1
20052,334.534,1
20064,334.734,1
20076,334.935,1
20088,335.135,1
20100,335.335,1
20112,335.535,1
20124,335.735,1
20136,335.936,1
20148,336.136,1
20160,336.336,1
20172,336.536,1
20184,336.736,1
20196,336.937,1
20208,337.137,1
20220,337.337,1
20232,337.537,1
20244,337.737,1
20256,337.938,1
20268,338.138,1
20280,338.338,1
20292,338.538,1
20304,338.738,1
20316,338.939,1
20328,339.139,1
20340,339.339,1
20352,339.539,1
20364,339.739,1
20376,339.94,1
20388,340.14,1
20400,340.34,1
20412,340.54,1
20424,340.74,1
20436,340.941,1
20448,341.141,1
20460,341.341,1
20472,341.541,1
20484,341.741,1
20496,341.942,1
20508,342.142,1
20520,342.342,1
20532,342.542,1
20544,342.742,1
20556,342.943,1
20568,343.143,1
20580,343.343,1
20592,343.543,1
20604,343.743,1
20616,343.944,1
20628,344.144,1
20640,344.344,1
20652,344.544,1
20664,344.744,1
20676,344.945,1
20688,345.145,1
20700,345.345,1
20712,345.545,1
20724,345.745,1
20736,345.946,1
20748,346.146,1
20760,346.346,1
20772,346.546,1
20784,346.746,1
20796,346.947,1
20808,347.147,1
20820,347.347,1
20832,347.547,1
20844,347.747,1
20856,347.948,1
20868,348.148,1
20880,348.348,1
20892,348.548,1
20904,348.748,1
20916,348.949,1
20928,349.149,1
20940,349.349,1
20952,349.549,1
20964,349.749,1
20976,349.95,1
20988,350.15,1
21000,350.35,1
21012,350.55,1
21024,350.75,1
21036,350.951,1
21048,351.151,1
21060,351.351,1
21072,351.551,1
21084,351.751,1
21096,351.952,1
21108,352.152,1
21120,352.352,1
21132,352.552,1
21144,352.752,1
21156,352.953,1
21168,353.153,1
21180,353.353,1
21192,353.553,1
21204,353.753,1
21216,353.954,1
21228,354.154,1
21240,354.354,1
21252,354.554,1
21264,354.754,1
21276,354.955,1
21288,355.155,1
21300,355.355,1
21312,355.555,1
21324,355.755,1
21336,355.956,1
21348,356.156,1
21360,356.356,1
21372,356.556,1
21384,356.756,1
21396,356.957,1
21408,357.157,1
21420,357.357,1
21432,357.557,1
21444,357.757,1
21456,357.958,1
21468,358.158,1
21480,358.358,1
21492,358.558,1
21504,358.758,1
21516,358.959,1
21528,359.159,1
21540,359.359,1
21552,359.559,1
21564,359.759,1
21576,359.96,1
21588,360.16,1
21600,360.36,1
21612,360.56,1
21624,360.76,1
21636,360.961,1
21648,361.161,1
21660,361.361,1
21672,361.561,1
21684,361.761,1
21696,361.962,1
21708,362.162,1
21720,362.362,1
21732,362.562,1
21744,362.762,1
21756,362.963,1
21768,363.163,1
21780,363.363,1
21792,363.563,1
21804,363.763,1
21816,363.964,1
21828,364.164,1
21840,364.364,1
21852,364.564,1
21864,364.764,1
21876,364.965,1
21888,365.165,1
21900,365.365,1
21912,365.565,1
21924,365.765,1
21936,365.966,1
21948,366.166,1
21960,366.366,1
21972,366.566,1
21984,366.766,1
21996,366.967,1
22008,367.167,1
22020,367.367,1
22032,367.567,1
22044,367.767,1
22056,367.968,1
22068,368.168,1
22080,368.368,1
22092,368.568,1
22104,368.768,1
22116,368.969,1
22128,369.169,1
22140,369.369,1
22152,369.569,1
22164,369.769,1
22176,369.97,1
22188,370.17,1
22200,370.37,1
22212,370.57,1
22224,370.77,1
22236,370.971,1
22248,371.171,1
22260,371.371,1
22272,371.571,1
22284,371.771,1
22296,371.972,1
22308,372.172,1
22320,372.372,1
22332,372.572,1
22344,372.772,1
22356,372.973,1
22368,373.173,1
22380,373.373,1
22392,373.573,1
22404,373.773,1
22416,373.974,1
22428,374.174,1
22440,374.374,1
22452,374.574,1
22464,374.774,1
22476,374.975,1
22488,375.175,1
22500,375.375,1
22512,375.575,1
22524,375.775,1
22536,375.976,1
22548,376.176,1
22560,376.376,1
22572,376.576,1
22584,376.776,1
22596,376.977,1
22608,377.177,1
22620,377.377,1
22632,377.577,1
22644,377.777,1
22656,377.978,1
22668,378.178,1
22680,378.378,1
22692,378.578,1
22704,378.778,1
22716,378.979,1
22728,379.179,1
22740,379.379,1
22752,379.579,1
22764,379.779,1
22776,379.98,1
22788,380.18,1
22800,380.38,1
22812,380.58,1
22824,380.78,1
22836,380.981,1
22848,381.181,1
22860,381.381,1
22872,381.581,1
22884,381.781,1
22896,381.982,1
22908,382.182,1
22920,382.382,1
22932,382.582,1
22944,382.782,1
22956,382.983,1
22968,383.183,1
22980,383.383,1
22992,383.583,1
23004,383.783,1
23016,383.984,1
23028,384.184,1
23040,384.384,1
23052,384.584,1
23064,384.784,1
23076,384.985,1
23088,385.185,1
23100,385.385,1
23112,385.585,1
23124,385.785,1
23136,385.986,1
23148,386.186,1
23160,386.386,1
23172,386.586,1
23184,386.786,1
23196,386.987,1
23208,387.187,1
23220,387.387,1
23232,387.587,1
23244,387.787,1
23256,387.988,1
23268,388.188,1
23280,388.388,1
23292,388.588,1
23304,388.788,1
23316,388.989,1
23328,389.189,1
23340,389.389,1
23352,389.589,1
23364,389.789,1
23376,389.99,1
23388,390.19,1
23400,390.39,1
23412,390.59,1
23424,390.79,1
23436,390.991,1
23448,391.191,1
23460,391.391,1
23472,391.591,1
23484,391.791,1
23496,391.992,1
23508,392.192,1
23520,392.392,1
23532,392.592,1
23544,392.792,1
23556,392.993,1
23568,393.193,1
23580,393.393,1
23592,393.593,1
23604,393.793,1
23616,393.994,1
23628,394.194,1
23640,394.394,1
23652,394.594,1
23664,394.794,1
23676,394.995,1
23688,395.195,1
23700,395.395,1
23712,395.595,1
23724,395.795,1
23736,395.996,1
23748,396.196,1
23760,396.396,1
23772,396.596,1
23784,396.796,1
23796,396.997,1
23808,397.197,1
23820,397.397,1
23832,397.597,1
23844,397.797,1
23856,397.998,1
23868,398.198,1
23880,398.398,1
23892,398.598,1
23904,398.798,1
23916,398.999,1
23928,399.199,1
23940,399.399,1
23952,399.599,1
23964,399.799,1
23976,400.0,1
23988,400.2,1
24000,400.4,1
24012,400.6,1
24024,400.8,1
24036,401.001,1
24048,401.201,1
24060,401.401,1
24072,401.601,1
24084,401.801,1
24096,402.002,0
24108,402.202,0
24120,402.402,0
24132,402.602,0
24144,402.802,0
24156,403.003,0
24168,403.203,0
24180,403.403,0
24192,403.603,0
24204,403.803,0
24216,404.004,0
24228,404.204,0
24240,404.404,0
24252,404.604,0
24264,404.804,0
24276,405.005,0
24288,405.205,0
24300,405.405,0
24312,405.605,0
24324,405.805,0
24336,406.006,0
24348,406.206,0
24360,406.406,0
24372,406.606,0
24384,406.806,1
24396,407.007,1
24408,407.207,1
24420,407.407,1
24432,407.607,1
24444,407.807,1
24456,408.008,1
24468,408.208,1
24480,408.408,1
24492,408.608,1
24504,408.808,1
24516,409.009,1
24528,409.209,1
24540,409.409,1
24552,409.609,1
24564,409.809,1
24576,410.01,1
24588,410.21,1
24600,410.41,1
24612,410.61,1
24624,410.81,1
24636,411.011,1
24648,411.211,1
24660,411.411,1
24672,411.611,1
24684,411.811,1
24696,412.012,1
24708,412.212,1
24720,412.412,1
24732,412.612,1
24744,412.812,1
24756,413.013,1
24768,413.213,1
24780,413.413,1
24792,413.613,1
24804,413.813,1
24816,414.014,1
24828,414.214,1
24840,414.414,1
24852,414.614,1
24864,414.814,1
24876,415.015,1
24888,415.215,1
24900,415.415,1
24912,415.615,1
24924,415.815,1
24936,416.016,1
24948,416.216,1
24960,416.416,1
24972,416.616,1
24984,416.816,1
24996,417.017,1
25008,417.217,1
25020,417.417,1
25032,417.617,1
25044,417.817,1
25056,418.018,1
25068,418.218,1
25080,418.418,1
25092,418.618,1
25104,418.818,1
25116,419.019,1
25128,419.219,1
25140,419.419,1
25152,419.619,1
25164,419.819,1
25176,420.02,1
25188,420.22,1
25200,420.42,1
25212,420.62,1
25224,420.82,1
25236,421.021,1
25248,421.221,1
25260,421.421,1
25272,421.621,1
25284,421.821,1
25296,422.022,1
25308,422.222,1
25320,422.422,1
25332,422.622,1
25344,422.822,1
25356,423.023,1
25368,423.223,1
25380,423.423,1
25392,423.623,1
25404,423.823,1
25416,424.024,1
25428,424.224,1
25440,424.424,1
25452,424.624,1
25464,424.824,1
25476,425.025,1
25488,425.225,1
25500,425.425,1
25512,425.625,1
25524,425.825,1
25536,426.026,1
25548,426.226,1
25560,426.426,1
25572,426.626,1
25584,426.826,1
25596,427.027,1
25608,427.227,1
25620,427.427,1
25632,427.627,1
25644,427.827,1
25656,428.028,1
25668,428.228,1
25680,428.428,1
25692,428.628,1
25704,428.828,1
25716,429.029,1
25728,429.229,1
25740,429.429,1
25752,429.629,1
25764,429.829,1
25776,430.03,1
25788,430.23,1
25800,430.43,1
25812,430.63,1
25824,430.83,1
25836,431.031,1
25848,431.231,1
25860,431.431,1
25872,431.631,1
25884,431.831,1
25896,432.032,1
25908,432.232,1
25920,432.432,1
25932,432.632,1
25944,432.832,1
25956,433.033,1
25968,433.233,1
25980,433.433,1
25992,433.633,1
26004,433.833,1
26016,434.034,1
26028,434.234,1
26040,434.434,1
26052,434.634,1
26064,434.834,1
26076,435.035,1
26088,435.235,1
26100,435.435,1
26112,435.635,1
26124,435.835,1
26136,436.036,1
26148,436.236,1
26160,436.436,1
26172,436.636,1
26184,436.836,1
26196,437.037,1
26208,437.237,1
26220,437.437,1
26232,437.637,1
26244,437.837,1
26256,438.038,1
26268,438.238,1
26280,438.438,1
26292,438.638,1
26304,438.838,1
26316,439.039,1
26328,439.239,1
26340,439.439,1
26352,439.639,1
26364,439.839,1
26376,440.04,1
26388,440.24,1
26400,440.44,1
26412,440.64,1
26424,440.84,1
26436,441.041,1
26448,441.241,1
26460,441.441,1
26472,441.641,1
26484,441.841,1
26496,442.042,1
26508,442.242,1
26520,442.442,1
26532,442.642,1
26544,442.842,1
26556,443.043,1
26568,443.243,1
26580,443.443,1
26592,443.643,1
26604,443.843,1
26616,444.044,1
26628,444.244,1
26640,444.444,1
26652,444.644,1
26664,444.844,1
26676,445.045,1
26688,445.245,1
26700,445.445,1
26712,445.645,1
26724,445.845,1
26736,446.046,1
26748,446.246,1
26760,446.446,1
26772,446.646,1
26784,446.846,1
26796,447.047,1
26808,447.247,1
26820,447.447,1
26832,447.647,1
26844,447.847,1
26856,448.048,1
26868,448.248,1
26880,448.448,1
26892,448.648,1
26904,448.848,1
26916,449.049,1
26928,449.249,1
26940,449.449,1
26952,449.649,1
26964,449.849,1
26976,450.05,1
26988,450.25,1
27000,450.45,1
27012,450.65,1
27024,450.85,1
27036,451.051,1
27048,451.251,1
27060,451.451,1
27072,451.651,1
27084,451.851,1
27096,452.052,1
27108,452.252,1
27120,452.452,1
27132,452.652,1
27144,452.852,1
27156,453.053,1
27168,453.253,1
27180,453.453,1
27192,453.653,1
27204,453.853,1
27216,454.054,1
27228,454.254,1
27240,454.454,1
27252,454.654,1
27264,454.854,1
27276,455.055,1
27288,455.255,1
27300,455.455,1
27312,455.655,1
27324,455.855,1
27336,456.056,1
27348,456.256,1
27360,456.456,1
27372,456.656,1
27384,456.856,1
27396,457.057,1
27408,457.257,1
27420,457.457,1
27432,457.657,1
27444,457.857,1
27456,458.058,1
27468,458.258,1
27480,458.458,1
27492,458.658,1
27504,458.858,1
27516,459.059,1
27528,459.259,1
27540,459.459,1
27552,459.659,1
27564,459.859,1
27576,460.06,1
27588,460.26,1
27600,460.46,1
27612,460.66,1
27624,460.86,1
27636,461.061,1
27648,461.261,1
27660,461.461,1
27672,461.661,1
27684,461.861,1
27696,462.062,1
27708,462.262,1
27720,462.462,1
27732,462.662,1
27744,462.862,1
27756,463.063,1
27768,463.263,1
27780,463.463,1
27792,463.663,1
27804,463.863,1
27816,464.064,1
27828,464.264,1
27840,464.464,1
27852,464.664,1
27864,464.864,1
27876,465.065,1
27888,465.265,1
27900,465.465,1
27912,465.665,1
27924,465.865,1
27936,466.066,1
27948,466.266,1
27960,466.466,1
27972,466.666,1
27984,466.866,1
27996,467.067,1
28008,467.267,1
28020,467.467,1
28032,467.667,1
28044,467.867,1
28056,468.068,1
28068,468.268,1
28080,468.468,1
28092,468.668,1
28104,468.868,1
28116,469.069,1
28128,469.269,1
28140,469.469,1
28152,469.669,1
28164,469.869,1
28176,470.07,1
28188,470.27,1
28200,470.47,1
28212,470.67,1
28224,470.87,1
28236,471.071,1
28248,471.271,1
28260,471.471,1
28272,471.671,1
28284,471.871,1
28296,472.072,1
28308,472.272,1
28320,472.472,1
28332,472.672,1
28344,472.872,1
28356,473.073,1
28368,473.273,1
28380,473.473,1
28392,473.673,1
28404,473.873,1
28416,474.074,1
28428,474.274,1
28440,474.474,1
28452,474.674,1
28464,474.874,1
28476,475.075,1
28488,475.275,1
28500,475.475,1
28512,475.675,1
28524,475.875,1
28536,476.076,1
28548,476.276,1
28560,476.476,1
28572,476.676,1
28584,476.876,1
28596,477.077,1
28608,477.277,1
28620,477.477,1
28632,477.677,1
28644,477.877,1
28656,478.078,1
28668,478.278,1
28680,478.478,1
28692,478.678,1
28704,478.878,1
28716,479.079,1
28728,479.279,1
28740,479.479,1
28752,479.679,1
28764,479.879,1
28776,480.08,1
28788,480.28,1
28800,480.48,1
28812,480.68,1
28824,480.88,1
28836,481.081,1
28848,481.281,1
28860,481.481,1
28872,481.681,1
28884,481.881,1
28896,482.082,1
28908,482.282,1
28920,482.482,1
28932,482.682,1
28944,482.882,1
28956,483.083,1
28968,483.283,1
28980,483.483,1
28992,483.683,1
29004,483.883,1
29016,484.084,1
29028,484.284,1
29040,484.484,1
29052,484.684,1
29064,484.884,1
29076,485.085,1
29088,485.285,1
29100,485.485,1
29112,485.685,1
29124,485.885,1
29136,486.086,1
29148,486.286,1
29160,486.486,1
29172,486.686,1
29184,486.886,1
29196,487.087,1
29208,487.287,1
29220,487.487,1
29232,487.687,1
29244,487.887,1
29256,488.088,1
29268,488.288,1
29280,488.488,1
29292,488.688,1
29304,488.888,1
29316,489.089,1
29328,489.289,1
29340,489.489,1
29352,489.689,1
29364,489.889,1
29376,490.09,1
29388,490.29,1
29400,490.49,1
29412,490.69,1
29424,490.89,1
29436,491.091,1
29448,491.291,1
29460,491.491,1
29472,491.691,1
29484,491.891,1
29496,492.092,1
29508,492.292,1
29520,492.492,1
29532,492.692,1
29544,492.892,1
29556,493.093,1
29568,493.293,1
29580,493.493,1
29592,493.693,1
29604,493.893,1
29616,494.094,1
29628,494.294,1
29640,494.494,1
29652,494.694,1
29664,494.894,1
29676,495.095,1
29688,495.295,1
29700,495.495,1
29712,495.695,1
29724,495.895,1
29736,496.096,1
29748,496.296,1
29760,496.496,1
29772,496.696,1
29784,496.896,1
29796,497.097,1
29808,497.297,1
29820,497.497,1
29832,497.697,1
29844,497.897,1
29856,498.098,1
29868,498.298,1
29880,498.498,1
29892,498.698,1
29904,498.898,1
29916,499.099,1
29928,499.299,1
29940,499.499,1
29952,499.699,1
29964,499.899,1
29976,500.1,1
29988,500.3,1
30000,500.5,1
30012,500.7,1
30024,500.9,1
30036,501.101,1
30048,501.301,1
30060,501.501,1
30072,501.701,1
30084,501.901,1
30096,502.102,1
30108,502.302,1
30120,502.502,1
30132,502.702,1
30144,502.902,1
30156,503.103,1
30168,503.303,1
30180,503.503,1
30192,503.703,1
30204,503.903,1
30216,504.104,1
30228,504.304,1
30240,504.504,1
30252,504.704,1
30264,504.904,1
30276,505.105,1
30288,505.305,1
30300,505.505,1
30312,505.705,1
30324,505.905,1
30336,506.106,1
30348,506.306,1
30360,506.506,1
30372,506.706,1
30384,506.906,1
30396,507.107,1
30408,507.307,1
30420,507.507,1
30432,507.707,1
30444,507.907,1
30456,508.108,1
30468,508.308,1
30480,508.508,1
30492,508.708,1
30504,508.908,1
30516,509.109,1
30528,509.309,1
30540,509.509,1
30552,509.709,1
30564,509.909,1
30576,510.11,1
30588,510.31,1
30600,510.51,1
30612,510.71,1
30624,510.91,1
30636,511.111,1
30648,511.311,1
30660,511.511,1
30672,511.711,1
30684,511.911,1
30696,512.112,1
30708,512.312,1
30720,512.512,1
30732,512.712,1
30744,512.912,1
30756,513.113,1
30768,513.313,1
30780,513.513,1
30792,513.713,1
30804,513.913,1
30816,514.114,1
30828,514.314,1
30840,514.514,1
30852,514.714,1
30864,514.914,1
30876,515.115,1
30888,515.315,1
30900,515.515,1
30912,515.715,1
30924,515.915,1
30936,516.116,1
30948,516.316,1
30960,516.516,1
30972,516.716,1
30984,516.916,1
30996,517.117,1
31008,517.317,1
31020,517.517,1
31032,517.717,1
31044,517.917,1
31056,518.118,1
31068,518.318,1
31080,518.518,1
31092,518.718,1
31104,518.918,1
31116,519.119,1
31128,519.319,1
31140,519.519,1
31152,519.719,1
31164,519.919,1
31176,520.12,1
31188,520.32,1
31200,520.52,1
31212,520.72,1
31224,520.92,1
31236,521.121,1
31248,521.321,1
31260,521.521,1
31272,521.721,1
31284,521.921,1
31296,522.122,1
31308,522.322,1
31320,522.522,1
31332,522.722,1
31344,522.922,1
31356,523.123,1
31368,523.323,1
31380,523.523,1
31392,523.723,1
31404,523.923,1
31416,524.124,1
31428,524.324,1
31440,524.524,1
31452,524.724,1
31464,524.924,1
31476,525.125,1
31488,525.325,1
31500,525.525,1
31512,525.725,1
31524,525.925,1
31536,526.126,1
31548,526.326,1
31560,526.526,1
31572,526.726,1
31584,526.926,1
31596,527.127,1
31608,527.327,1
31620,527.527,1
31632,527.727,1
31644,527.927,1
31656,528.128,1
31668,528.328,1
31680,528.528,1
31692,528.728,1
31704,528.928,1
31716,529.129,1
31728,529.329,1
31740,529.529,1
31752,529.729,1
31764,529.929,1
31776,530.13,1
31788,530.33,1
31800,530.53,1
31812,530.73,1
31824,530.93,1
31836,531.131,1
31848,531.331,1
31860,531.531,1
31872,531.731,1
31884,531.931,1
31896,532.132,1
31908,532.332,1
31920,532.532,1
31932,532.732,1
31944,532.932,1
31956,533.133,1
31968,533.333,1
31980,533.533,1
31992,533.733,1
32004,533.933,1
32016,534.134,1
32028,534.334,1
32040,534.534,1
32052,534.734,1
32064,534.934,1
32076,535.135,1
32088,535.335,1
32100,535.535,1
32112,535.735,1
32124,535.935,1
32136,536.136,1
32148,536.336,1
32160,536.536,1
32172,536.736,1
32184,536.936,1
32196,537.137,1
32208,537.337,1
32220,537.537,1
32232,537.737,1
32244,537.937,1
32256,538.138,1
32268,538.338,1
32280,538.538,1
32292,538.738,1
32304,538.938,1
32316,539.139,1
32328,539.339,1
32340,539.539,1
32352,539.739,1
32364,539.939,1
32376,540.14,1
32388,540.34,1
32400,540.54,1
32412,540.74,1
32424,540.94,1
32436,541.141,1
32448,541.341,1
32460,541.541,1
32472,541.741,1
32484,541.941,1
32496,542.142,1
32508,542.342,1
32520,542.542,1
32532,542.742,1
32544,542.942,1
32556,543.143,1
32568,543.343,1
32580,543.543,1
32592,543.743,1
32604,543.943,1
32616,544.144,1
32628,544.344,1
32640,544.544,1
32652,544.744,1
32664,544.944,1
32676,545.145,1
32688,545.345,1
32700,545.545,1
32712,545.745,1
32724,545.945,1
32736,546.146,1
32748,546.346,1
32760,546.546,1
32772,546.746,1
32784,546.946,1
32796,547.147,1
32808,547.347,1
32820,547.547,1
32832,547.747,1
32844,547.947,1
32856,548.148,1
32868,548.348,1
32880,548.548,1
32892,548.748,1
32904,548.948,1
32916,549.149,1
32928,549.349,1
32940,549.549,1
32952,549.749,1
32964,549.949,1
32976,550.15,1
32988,550.35,1
33000,550.55,1
33012,550.75,1
33024,550.95,1
33036,551.151,1
33048,551.351,1
33060,551.551,1
33072,551.751,1
33084,551.951,1
33096,552.152,1
33108,552.352,1
33120,552.552,1
33132,552.752,1
33144,552.952,1
33156,553.153,1
33168,553.353,1
33180,553.553,1
33192,553.753,1
33204,553.953,1
33216,554.154,1
33228,554.354,1
33240,554.554,1
33252,554.754,1
33264,554.954,1
33276,555.155,1
33288,555.355,1
33300,555.555,1
33312,555.755,1
33324,555.955,1
33336,556.156,1
33348,556.356,1
33360,556.556,1
33372,556.756,1
33384,556.956,1
33396,557.157,1
33408,557.357,1
33420,557.557,1
33432,557.757,1
33444,557.957,1
33456,558.158,1
33468,558.358,1
33480,558.558,1
33492,558.758,1
33504,558.958,1
33516,559.159,1
33528,559.359,1
33540,559.559,1
33552,559.759,1
33564,559.959,1
33576,560.16,1
33588,560.36,1
33600,560.56,1
33612,560.76,1
33624,560.96,1
33636,561.161,1
33648,561.361,1
33660,561.561,1
33672,561.761,1
33684,561.961,1
33696,562.162,1
33708,562.362,1
33720,562.562,1
33732,562.762,1
33744,562.962,1
33756,563.163,1
33768,563.363,1
33780,563.563,1
33792,563.763,1
33804,563.963,1
33816,564.164,1
33828,564.364,1
33840,564.564,1
33852,564.764,1
33864,564.964,1
33876,565.165,1
33888,565.365,1
33900,565.565,1
33912,565.765,1
33924,565.965,1
33936,566.166,1
33948,566.366,1
33960,566.566,1
33972,566.766,1
33984,566.966,1
33996,567.167,1
34008,567.367,1
34020,567.567,1
34032,567.767,1
34044,567.967,1
34056,568.168,1
34068,568.368,1
34080,568.568,1
34092,568.768,1
34104,568.968,1
34116,569.169,1
34128,569.369,1
34140,569.569,1
34152,569.769,1
34164,569.969,1
34176,570.17,1
34188,570.37,1
34200,570.57,1
34212,570.77,1
34224,570.97,1
34236,571.171,1
34248,571.371,1
34260,571.571,1
34272,571.771,1
34284,571.971,1
34296,572.172,1
34308,572.372,1
34320,572.572,1
34332,572.772,1
34344,572.972,1
34356,573.173,1
34368,573.373,1
34380,573.573,1
34392,573.773,1
34404,573.973,1
34416,574.174,1
34428,574.374,1
34440,574.574,1
34452,574.774,1
34464,574.974,1
34476,575.175,1
34488,575.375,1
34500,575.575,1
34512,575.775,1
34524,575.975,1
34536,576.176,1
34548,576.376,1
34560,576.576,1
34572,576.776,1
34584,576.976,1
34596,577.177,1
34608,577.377,1
34620,577.577,1
34632,577.777,1
34644,577.977,1
34656,578.178,1
34668,578.378,1
34680,578.578,1
34692,578.778,1
34704,578.978,1
34716,579.179,1
34728,579.379,1
34740,579.579,1
34752,579.779,1
34764,579.979,1
34776,580.18,1
34788,580.38,1
34800,580.58,1
34812,580.78,1
34824,580.98,1
34836,581.181,1
34848,581.381,1
34860,581.581,1
34872,581.781,1
34884,581.981,1
34896,582.182,1
34908,582.382,1
34920,582.582,1
34932,582.782,1
34944,582.982,1
34956,583.183,1
34968,583.383,1
34980,583.583,1
34992,583.783,1
35004,583.983,1
35016,584.184,1
35028,584.384,1
35040,584.584,1
35052,584.784,1
35064,584.984,1
